month,store_id,product_id,sold_qty,avg_monthly_sales,lost_sales_qty,stockout_flag
2020-03,40,237,177,197.25893719806763,197.25893719806763,1
2020-03,40,33,263,194.87832310838445,194.87832310838445,1
2020-03,40,110,317,197.79495268138803,0.0,0
2020-03,40,61,252,194.7716049382716,0.0,0
2020-03,40,212,156,197.9141304347826,0.0,0
2020-03,40,154,177,194.44190871369295,0.0,0
2020-03,40,244,113,198.91861648016277,0.0,0
2020-03,40,144,165,192.69304812834224,192.69304812834224,1
2020-03,40,137,161,190.37538779731128,190.37538779731128,1
2020-03,40,125,196,193.96424815983175,0.0,0
2020-03,40,98,241,196.14461538461538,0.0,0
2020-03,40,81,159,197.1872427983539,197.1872427983539,1
2020-03,40,26,161,195.2909632571996,0.0,0
2020-03,40,123,311,192.439672801636,0.0,0
2020-03,40,206,149,193.4282722513089,0.0,0
2020-03,40,266,171,192.324973876698,0.0,0
2020-03,40,243,80,194.71499013806707,0.0,0
2020-03,40,1,224,194.5755939524838,194.5755939524838,1
2020-03,40,204,120,192.7198404785643,0.0,0
2020-03,40,93,83,195.446408839779,0.0,0
2020-03,40,73,186,193.4154334038055,0.0,0
2020-03,40,14,100,193.6655701754386,0.0,0
2020-03,40,292,208,194.4528907922912,194.4528907922912,1
2020-03,40,146,349,196.82584884994523,0.0,0
2020-03,40,169,266,196.28907922912205,0.0,0
2020-03,40,35,123,199.27554179566565,0.0,0
2020-03,40,190,131,191.93478260869566,0.0,0
2020-03,40,126,161,197.4375,197.4375,1
2020-03,40,132,124,190.95356037151703,0.0,0
2020-03,40,162,110,195.51987447698744,0.0,0
2020-03,40,68,179,192.61153427638737,0.0,0
2020-03,40,131,246,194.0688591983556,0.0,0
2020-03,40,43,234,194.19494204425712,194.19494204425712,1
2020-03,40,49,123,195.1594963273872,0.0,0
2020-03,40,44,226,195.0,195.0,1
2020-03,40,259,215,195.62869198312237,195.62869198312237,1
2020-03,40,6,319,193.95853423336547,0.0,0
2020-03,40,145,297,192.78247096092926,0.0,0
2020-03,40,51,253,194.0507011866235,194.0507011866235,1
2020-03,40,215,213,193.0051440329218,0.0,0
2020-03,40,166,305,193.70051813471503,0.0,0
2020-03,40,152,141,197.95652173913044,0.0,0
2020-03,41,51,149,194.0507011866235,0.0,0
2020-03,41,290,305,196.82608695652175,0.0,0
2020-03,41,188,183,195.12089077412514,195.12089077412514,1
2020-03,41,241,225,198.52807881773398,198.52807881773398,1
2020-03,41,295,140,194.6021739130435,0.0,0
2020-03,41,34,108,191.98130841121494,0.0,0
2020-03,41,255,168,195.42016806722688,195.42016806722688,1
2020-03,41,70,175,192.71069182389937,192.71069182389937,1
2020-03,41,163,90,196.14744232698095,0.0,0
2020-03,41,98,148,196.14461538461538,0.0,0
2020-03,41,26,162,195.2909632571996,195.2909632571996,1
2020-03,41,180,221,195.74431202600218,195.74431202600218,1
2020-03,41,150,199,194.72081218274113,194.72081218274113,1
2020-03,41,61,144,194.7716049382716,0.0,0
2020-03,41,166,196,193.70051813471503,193.70051813471503,1
2020-03,41,273,221,195.6225641025641,195.6225641025641,1
2020-03,41,235,132,196.67109295199182,0.0,0
2020-03,41,8,121,192.8970893970894,0.0,0
2020-03,41,18,198,196.8453947368421,196.8453947368421,1
2020-03,41,286,141,193.04383282364932,0.0,0
2020-03,41,195,274,193.237539766702,0.0,0
2020-03,41,169,221,196.28907922912205,196.28907922912205,1
2020-03,41,58,127,193.45138178096212,0.0,0
2020-03,41,198,231,196.19088016967126,0.0,0
2020-03,41,299,141,196.71368861024033,0.0,0
2020-03,41,104,202,199.16343207354444,0.0,0
2020-03,41,238,307,193.87190082644628,0.0,0
2020-03,41,230,175,194.87079831932772,194.87079831932772,1
2020-03,41,143,249,194.83184965380812,194.83184965380812,1
2020-03,41,147,291,192.9115789473684,0.0,0
2020-03,41,209,112,193.01557632398755,0.0,0
2020-03,41,76,192,193.27926078028747,193.27926078028747,1
2020-03,41,292,168,194.4528907922912,0.0,0
2020-03,41,16,145,194.21545157780196,0.0,0
2020-03,41,132,165,190.95356037151703,190.95356037151703,1
2020-03,41,125,264,193.96424815983175,193.96424815983175,1
2020-03,41,216,86,195.68910256410257,0.0,0
2020-03,41,146,134,196.82584884994523,0.0,0
2020-03,41,87,81,199.9217391304348,0.0,0
2020-03,41,204,239,192.7198404785643,0.0,0
2020-03,41,25,217,196.57494646680942,0.0,0
2020-03,41,229,85,193.8940594059406,0.0,0
2020-03,41,259,258,195.62869198312237,195.62869198312237,1
2020-03,41,266,242,192.324973876698,0.0,0
2020-03,41,79,218,194.2615219721329,194.2615219721329,1
2020-03,41,231,147,200.1405750798722,0.0,0
2020-03,41,165,100,193.5360501567398,0.0,0
2020-03,41,90,163,192.26980728051393,192.26980728051393,1
2020-03,41,11,349,198.04962243797195,0.0,0
2020-03,41,183,200,193.91491596638656,0.0,0
2020-03,41,234,248,191.38802889576883,0.0,0
2020-03,41,215,299,193.0051440329218,193.0051440329218,1
2020-03,41,274,150,191.875,0.0,0
2020-03,41,237,239,197.25893719806763,197.25893719806763,1
2020-03,41,148,220,191.8196544276458,0.0,0
2020-03,41,37,82,194.35610766045548,0.0,0
2020-03,41,232,175,194.4330011074197,0.0,0
2020-03,41,60,211,192.05424769703174,0.0,0
2020-03,41,243,121,194.71499013806707,0.0,0
2020-03,41,66,157,195.59762675296656,195.59762675296656,1
2020-03,42,143,219,194.83184965380812,0.0,0
2020-03,42,77,346,196.29028815368196,0.0,0
2020-03,42,109,173,195.61011591148576,0.0,0
2020-03,42,167,291,192.44579646017698,0.0,0
2020-03,42,185,301,196.54525862068965,0.0,0
2020-03,42,285,208,195.1982281284607,0.0,0
2020-03,42,274,145,191.875,0.0,0
2020-03,42,294,81,198.81772406847935,0.0,0
2020-03,42,230,174,194.87079831932772,194.87079831932772,1
2020-03,42,46,333,195.29889669007022,0.0,0
2020-03,42,248,137,194.55778894472363,0.0,0
2020-03,42,199,187,194.7978494623656,0.0,0
2020-03,42,165,166,193.5360501567398,0.0,0
2020-03,42,200,301,196.1551724137931,196.1551724137931,1
2020-03,42,74,212,196.38751238850347,0.0,0
2020-03,42,96,326,194.0701219512195,0.0,0
2020-03,42,282,103,193.38150903294368,0.0,0
2020-03,42,94,263,195.9990099009901,0.0,0
2020-03,42,264,257,196.03201707577375,196.03201707577375,1
2020-03,42,215,313,193.0051440329218,193.0051440329218,1
2020-03,42,246,272,194.3996003996004,194.3996003996004,1
2020-03,42,98,189,196.14461538461538,0.0,0
2020-03,42,244,132,198.91861648016277,0.0,0
2020-03,42,175,164,190.34814049586777,0.0,0
2020-03,42,47,290,192.9745493107105,0.0,0
2020-03,42,277,162,193.99893390191897,0.0,0
2020-03,42,82,176,193.05729166666666,193.05729166666666,1
2020-03,42,221,311,198.25350701402806,198.25350701402806,1
2020-03,42,273,229,195.6225641025641,0.0,0
2020-03,42,172,172,192.900314795383,192.900314795383,1
2020-03,42,87,89,199.9217391304348,0.0,0
2020-03,42,95,111,193.81047120418847,0.0,0
2020-03,42,256,318,194.6713995943205,0.0,0
2020-03,42,180,281,195.74431202600218,195.74431202600218,1
2020-03,42,10,219,196.2037962037962,0.0,0
2020-03,42,43,290,194.19494204425712,0.0,0
2020-03,42,120,88,195.72605561277035,0.0,0
2020-03,42,76,123,193.27926078028747,0.0,0
2020-03,42,164,128,192.3223480947477,0.0,0
2020-03,42,262,252,190.2275574112735,190.2275574112735,1
2020-03,42,290,93,196.82608695652175,0.0,0
2020-03,42,191,179,194.11820083682008,0.0,0
2020-03,42,40,163,196.86452947259565,0.0,0
2020-03,42,30,133,192.93832153690596,0.0,0
2020-03,42,218,314,194.49128205128204,0.0,0
2020-03,42,111,143,195.38784067085953,0.0,0
2020-03,42,235,167,196.67109295199182,0.0,0
2020-03,42,12,140,195.12637913741224,0.0,0
2020-03,42,80,159,193.67167167167167,193.67167167167167,1
2020-03,42,45,162,196.77212389380531,0.0,0
2020-03,42,88,88,195.3973442288049,0.0,0
2020-03,42,157,251,195.8267223382046,0.0,0
2020-03,42,17,158,191.47128712871287,0.0,0
2020-03,42,7,330,197.65283400809716,197.65283400809716,1
2020-03,42,183,272,193.91491596638656,0.0,0
2020-03,42,66,214,195.59762675296656,0.0,0
2020-03,42,170,176,195.88934426229508,0.0,0
2020-03,42,206,316,193.4282722513089,193.4282722513089,1
2020-03,42,24,161,190.913491246138,190.913491246138,1
2020-03,42,154,118,194.44190871369295,0.0,0
2020-03,43,169,260,196.28907922912205,0.0,0
2020-03,43,106,89,192.42367601246107,0.0,0
2020-03,43,242,222,194.7626418988648,0.0,0
2020-03,43,175,92,190.34814049586777,0.0,0
2020-03,43,281,284,190.37268993839837,0.0,0
2020-03,43,157,163,195.8267223382046,0.0,0
2020-03,43,32,142,194.89714867617107,0.0,0
2020-03,43,55,227,197.1875,197.1875,1
2020-03,43,83,296,199.0890052356021,0.0,0
2020-03,43,48,170,195.5769622833843,0.0,0
2020-03,43,9,174,196.41273100616016,0.0,0
2020-03,43,181,177,196.8960498960499,0.0,0
2020-03,43,299,276,196.71368861024033,0.0,0
2020-03,43,137,242,190.37538779731128,190.37538779731128,1
2020-03,43,296,93,193.0828905419766,0.0,0
2020-03,43,40,122,196.86452947259565,0.0,0
2020-03,43,50,198,193.432518597237,0.0,0
2020-03,43,160,209,196.47379454926624,196.47379454926624,1
2020-03,43,75,212,200.58445595854923,0.0,0
2020-03,43,84,150,196.35939086294417,0.0,0
2020-03,43,120,261,195.72605561277035,195.72605561277035,1
2020-03,43,191,208,194.11820083682008,0.0,0
2020-03,43,178,211,193.53213077790303,0.0,0
2020-03,43,152,190,197.95652173913044,197.95652173913044,1
2020-03,43,76,80,193.27926078028747,0.0,0
2020-03,43,208,312,194.60020554984584,0.0,0
2020-03,43,151,124,195.0793489318413,0.0,0
2020-03,43,132,216,190.95356037151703,190.95356037151703,1
2020-03,43,227,199,195.32030401737242,195.32030401737242,1
2020-03,43,187,189,195.5891141942369,0.0,0
2020-03,43,141,168,193.7711496746204,0.0,0
2020-03,43,219,280,197.31370558375636,0.0,0
2020-03,43,184,100,193.6950852557673,0.0,0
2020-03,43,10,211,196.2037962037962,196.2037962037962,1
2020-03,43,286,217,193.04383282364932,0.0,0
2020-03,43,246,274,194.3996003996004,194.3996003996004,1
2020-03,43,139,169,195.69017094017093,0.0,0
2020-03,43,80,239,193.67167167167167,0.0,0
2020-03,43,154,185,194.44190871369295,194.44190871369295,1
2020-03,43,129,267,197.0152129817444,0.0,0
2020-03,43,201,117,197.85817060637206,0.0,0
2020-03,43,54,101,192.60725388601037,0.0,0
2020-03,43,135,264,194.52059134107708,0.0,0
2020-03,43,23,198,195.46035242290748,0.0,0
2020-03,43,211,147,193.80757097791798,0.0,0
2020-03,43,105,162,192.8055281342547,0.0,0
2020-03,43,180,119,195.74431202600218,0.0,0
2020-03,43,170,219,195.88934426229508,0.0,0
2020-03,43,179,179,194.21052631578948,0.0,0
2020-03,43,144,176,192.69304812834224,192.69304812834224,1
2020-03,43,192,150,194.76622039134912,0.0,0
2020-03,43,298,81,194.69684210526316,0.0,0
2020-03,43,30,289,192.93832153690596,192.93832153690596,1
2020-03,43,81,323,197.1872427983539,197.1872427983539,1
2020-03,43,21,283,194.13381001021452,0.0,0
2020-03,43,100,207,196.33055265901982,196.33055265901982,1
2020-03,43,28,109,195.68789808917197,0.0,0
2020-03,43,168,316,194.5053533190578,0.0,0
2020-03,43,133,110,195.34676564156945,0.0,0
2020-03,43,232,310,194.4330011074197,194.4330011074197,1
2020-03,44,32,92,194.89714867617107,0.0,0
2020-03,44,120,332,195.72605561277035,0.0,0
2020-03,44,182,81,191.21473029045643,0.0,0
2020-03,44,80,192,193.67167167167167,193.67167167167167,1
2020-03,44,266,87,192.324973876698,0.0,0
2020-03,44,258,160,193.93236212278876,0.0,0
2020-03,44,155,184,196.5638629283489,0.0,0
2020-03,44,185,183,196.54525862068965,196.54525862068965,1
2020-03,44,44,141,195.0,0.0,0
2020-03,44,18,156,196.8453947368421,0.0,0
2020-03,44,16,111,194.21545157780196,0.0,0
2020-03,44,262,131,190.2275574112735,0.0,0
2020-03,44,72,270,193.15938864628822,0.0,0
2020-03,44,43,185,194.19494204425712,194.19494204425712,1
2020-03,44,46,220,195.29889669007022,0.0,0
2020-03,44,85,176,192.877800407332,192.877800407332,1
2020-03,44,275,182,191.78412698412697,191.78412698412697,1
2020-03,44,131,199,194.0688591983556,194.0688591983556,1
2020-03,44,96,232,194.0701219512195,0.0,0
2020-03,44,285,338,195.1982281284607,0.0,0
2020-03,44,243,145,194.71499013806707,0.0,0
2020-03,44,234,128,191.38802889576883,0.0,0
2020-03,44,35,262,199.27554179566565,0.0,0
2020-03,44,198,104,196.19088016967126,0.0,0
2020-03,44,27,224,195.09169363538297,195.09169363538297,1
2020-03,44,251,260,196.1936507936508,0.0,0
2020-03,44,143,222,194.83184965380812,0.0,0
2020-03,44,274,157,191.875,0.0,0
2020-03,44,249,177,194.60488798370673,0.0,0
2020-03,44,272,190,192.0427698574338,0.0,0
2020-03,44,157,334,195.8267223382046,0.0,0
2020-03,44,162,172,195.51987447698744,195.51987447698744,1
2020-03,44,110,86,197.79495268138803,0.0,0
2020-03,44,232,239,194.4330011074197,194.4330011074197,1
2020-03,44,201,209,197.85817060637206,0.0,0
2020-03,44,270,276,195.25869120654397,0.0,0
2020-03,44,127,250,193.58735262593783,0.0,0
2020-03,44,184,229,193.6950852557673,193.6950852557673,1
2020-03,44,240,125,196.46012269938652,0.0,0
2020-03,44,24,126,190.913491246138,0.0,0
2020-03,44,128,187,196.25243770314194,196.25243770314194,1
2020-03,44,77,136,196.29028815368196,0.0,0
2020-03,44,204,101,192.7198404785643,0.0,0
2020-03,44,71,296,196.76043737574554,196.76043737574554,1
2020-03,44,113,169,194.60460251046024,0.0,0
2020-03,44,48,223,195.5769622833843,0.0,0
2020-03,44,115,180,196.87799564270153,0.0,0
2020-03,44,108,178,195.04508196721312,195.04508196721312,1
2020-03,44,187,185,195.5891141942369,195.5891141942369,1
2020-03,44,17,166,191.47128712871287,0.0,0
2020-03,44,218,122,194.49128205128204,0.0,0
2020-03,44,139,90,195.69017094017093,0.0,0
2020-03,44,171,215,195.7899497487437,0.0,0
2020-03,44,68,119,192.61153427638737,0.0,0
2020-03,44,26,132,195.2909632571996,0.0,0
2020-03,44,75,161,200.58445595854923,0.0,0
2020-03,44,98,107,196.14461538461538,0.0,0
2020-03,44,64,249,194.99466950959487,0.0,0
2020-03,44,199,186,194.7978494623656,194.7978494623656,1
2020-03,44,76,330,193.27926078028747,0.0,0
2020-03,45,8,147,192.8970893970894,0.0,0
2020-03,45,84,120,196.35939086294417,0.0,0
2020-03,45,173,212,195.0312174817898,195.0312174817898,1
2020-03,45,209,221,193.01557632398755,193.01557632398755,1
2020-03,45,61,134,194.7716049382716,0.0,0
2020-03,45,242,132,194.7626418988648,0.0,0
2020-03,45,287,230,196.16354679802956,0.0,0
2020-03,45,180,267,195.74431202600218,195.74431202600218,1
2020-03,45,262,230,190.2275574112735,0.0,0
2020-03,45,46,131,195.29889669007022,0.0,0
2020-03,45,281,268,190.37268993839837,0.0,0
2020-03,45,68,297,192.61153427638737,192.61153427638737,1
2020-03,45,164,205,192.3223480947477,192.3223480947477,1
2020-03,45,166,179,193.70051813471503,193.70051813471503,1
2020-03,45,5,90,195.5580221997982,0.0,0
2020-03,45,233,170,191.48929663608564,191.48929663608564,1
2020-03,45,50,100,193.432518597237,0.0,0
2020-03,45,219,294,197.31370558375636,0.0,0
2020-03,45,6,274,193.95853423336547,0.0,0
2020-03,45,75,210,200.58445595854923,200.58445595854923,1
2020-03,45,49,254,195.1594963273872,0.0,0
2020-03,45,194,285,195.45029821073558,0.0,0
2020-03,45,86,131,193.61919831223628,0.0,0
2020-03,45,181,166,196.8960498960499,196.8960498960499,1
2020-03,45,45,88,196.77212389380531,0.0,0
2020-03,45,227,164,195.32030401737242,0.0,0
2020-03,45,254,164,196.77540650406505,0.0,0
2020-03,45,163,232,196.14744232698095,196.14744232698095,1
2020-03,45,81,203,197.1872427983539,197.1872427983539,1
2020-03,45,269,291,196.59672466734904,0.0,0
2020-03,45,276,128,189.7512899896801,0.0,0
2020-03,45,102,230,193.87227414330218,193.87227414330218,1
2020-03,45,141,251,193.7711496746204,0.0,0
2020-03,45,26,309,195.2909632571996,0.0,0
2020-03,45,226,127,193.05373134328357,0.0,0
2020-03,45,255,159,195.42016806722688,195.42016806722688,1
2020-03,45,96,236,194.0701219512195,0.0,0
2020-03,45,83,162,199.0890052356021,0.0,0
2020-03,45,37,173,194.35610766045548,0.0,0
2020-03,45,106,280,192.42367601246107,0.0,0
2020-03,45,274,84,191.875,0.0,0
2020-03,45,114,241,197.2425847457627,197.2425847457627,1
2020-03,45,259,120,195.62869198312237,0.0,0
2020-03,45,54,324,192.60725388601037,0.0,0
2020-03,45,69,178,195.33506763787722,195.33506763787722,1
2020-03,45,282,178,193.38150903294368,193.38150903294368,1
2020-03,45,217,175,199.8193018480493,199.8193018480493,1
2020-03,45,113,202,194.60460251046024,0.0,0
2020-03,45,232,171,194.4330011074197,194.4330011074197,1
2020-03,45,298,89,194.69684210526316,0.0,0
2020-03,45,133,281,195.34676564156945,0.0,0
2020-03,45,91,209,193.90325865580448,0.0,0
2020-03,45,251,211,196.1936507936508,196.1936507936508,1
2020-03,45,134,212,197.4898828541001,0.0,0
2020-03,45,1,166,194.5755939524838,194.5755939524838,1
2020-03,45,213,182,195.33052631578948,0.0,0
2020-03,45,165,193,193.5360501567398,0.0,0
2020-03,45,118,202,194.63618485742379,0.0,0
2020-03,45,78,184,193.96395468589083,193.96395468589083,1
2020-03,45,195,87,193.237539766702,0.0,0
2020-03,46,113,269,194.60460251046024,0.0,0
2020-03,46,98,194,196.14461538461538,0.0,0
2020-03,46,255,341,195.42016806722688,0.0,0
2020-03,46,69,230,195.33506763787722,195.33506763787722,1
2020-03,46,239,196,195.71270161290323,0.0,0
2020-03,46,202,227,193.2240663900415,193.2240663900415,1
2020-03,46,120,159,195.72605561277035,195.72605561277035,1
2020-03,46,91,258,193.90325865580448,193.90325865580448,1
2020-03,46,89,98,193.16216216216216,0.0,0
2020-03,46,237,130,197.25893719806763,0.0,0
2020-03,46,213,308,195.33052631578948,0.0,0
2020-03,46,125,125,193.96424815983175,0.0,0
2020-03,46,144,214,192.69304812834224,0.0,0
2020-03,46,161,286,196.44216990788127,0.0,0
2020-03,46,105,143,192.8055281342547,0.0,0
2020-03,46,55,208,197.1875,197.1875,1
2020-03,46,5,290,195.5580221997982,195.5580221997982,1
2020-03,46,185,306,196.54525862068965,0.0,0
2020-03,46,232,189,194.4330011074197,0.0,0
2020-03,46,27,200,195.09169363538297,0.0,0
2020-03,46,296,296,193.0828905419766,0.0,0
2020-03,46,7,250,197.65283400809716,0.0,0
2020-03,46,80,111,193.67167167167167,0.0,0
2020-03,46,289,242,196.81376518218624,196.81376518218624,1
2020-03,46,134,179,197.4898828541001,197.4898828541001,1
2020-03,46,76,316,193.27926078028747,0.0,0
2020-03,46,146,216,196.82584884994523,196.82584884994523,1
2020-03,46,102,171,193.87227414330218,193.87227414330218,1
2020-03,46,71,182,196.76043737574554,0.0,0
2020-03,46,300,164,193.68046709129513,193.68046709129513,1
2020-03,46,12,214,195.12637913741224,0.0,0
2020-03,46,203,195,194.3893528183716,0.0,0
2020-03,46,256,229,194.6713995943205,194.6713995943205,1
2020-03,46,106,321,192.42367601246107,0.0,0
2020-03,46,26,132,195.2909632571996,0.0,0
2020-03,46,228,204,196.51172707889125,0.0,0
2020-03,46,298,222,194.69684210526316,0.0,0
2020-03,46,143,258,194.83184965380812,0.0,0
2020-03,46,124,299,192.79697624190064,0.0,0
2020-03,46,297,222,192.36298568507158,0.0,0
2020-03,46,131,215,194.0688591983556,0.0,0
2020-03,46,180,80,195.74431202600218,0.0,0
2020-03,46,107,186,196.14844533600802,0.0,0
2020-03,46,47,93,192.9745493107105,0.0,0
2020-03,46,19,89,194.05993690851736,0.0,0
2020-03,46,175,105,190.34814049586777,0.0,0
2020-03,46,285,262,195.1982281284607,0.0,0
2020-03,46,90,230,192.26980728051393,0.0,0
2020-03,46,204,113,192.7198404785643,0.0,0
2020-03,46,229,171,193.8940594059406,193.8940594059406,1
2020-03,46,70,153,192.71069182389937,192.71069182389937,1
2020-03,46,166,181,193.70051813471503,193.70051813471503,1
2020-03,46,271,277,194.3190243902439,0.0,0
2020-03,46,16,163,194.21545157780196,0.0,0
2020-03,46,177,288,191.76810073452256,0.0,0
2020-03,46,153,174,194.67389060887513,0.0,0
2020-03,46,238,115,193.87190082644628,0.0,0
2020-03,46,93,318,195.446408839779,195.446408839779,1
2020-03,46,162,176,195.51987447698744,0.0,0
2020-03,46,2,109,193.0051652892562,0.0,0
2020-03,47,257,339,190.83636363636364,0.0,0
2020-03,47,116,124,194.14462809917356,0.0,0
2020-03,47,198,180,196.19088016967126,0.0,0
2020-03,47,218,309,194.49128205128204,0.0,0
2020-03,47,57,220,193.7744510978044,193.7744510978044,1
2020-03,47,101,232,193.88911704312116,193.88911704312116,1
2020-03,47,86,247,193.61919831223628,193.61919831223628,1
2020-03,47,215,164,193.0051440329218,0.0,0
2020-03,47,51,198,194.0507011866235,194.0507011866235,1
2020-03,47,227,166,195.32030401737242,195.32030401737242,1
2020-03,47,179,237,194.21052631578948,194.21052631578948,1
2020-03,47,186,99,193.65408805031447,0.0,0
2020-03,47,115,222,196.87799564270153,0.0,0
2020-03,47,213,175,195.33052631578948,0.0,0
2020-03,47,178,127,193.53213077790303,0.0,0
2020-03,47,111,224,195.38784067085953,0.0,0
2020-03,47,284,197,192.01070038910507,0.0,0
2020-03,47,246,172,194.3996003996004,0.0,0
2020-03,47,92,303,196.3773173391494,0.0,0
2020-03,47,26,267,195.2909632571996,0.0,0
2020-03,47,88,103,195.3973442288049,0.0,0
2020-03,47,174,155,191.83497267759563,191.83497267759563,1
2020-03,47,31,213,195.21467098166127,0.0,0
2020-03,47,152,228,197.95652173913044,197.95652173913044,1
2020-03,47,48,88,195.5769622833843,0.0,0
2020-03,47,202,162,193.2240663900415,193.2240663900415,1
2020-03,47,114,109,197.2425847457627,0.0,0
2020-03,47,150,166,194.72081218274113,194.72081218274113,1
2020-03,47,238,137,193.87190082644628,0.0,0
2020-03,47,93,206,195.446408839779,0.0,0
2020-03,47,58,266,193.45138178096212,0.0,0
2020-03,47,102,103,193.87227414330218,0.0,0
2020-03,47,233,155,191.48929663608564,0.0,0
2020-03,47,17,238,191.47128712871287,0.0,0
2020-03,47,297,160,192.36298568507158,0.0,0
2020-03,47,230,152,194.87079831932772,194.87079831932772,1
2020-03,47,258,106,193.93236212278876,0.0,0
2020-03,47,123,177,192.439672801636,0.0,0
2020-03,47,110,95,197.79495268138803,0.0,0
2020-03,47,157,166,195.8267223382046,195.8267223382046,1
2020-03,47,185,321,196.54525862068965,196.54525862068965,1
2020-03,47,252,157,193.62399193548387,193.62399193548387,1
2020-03,47,281,200,190.37268993839837,0.0,0
2020-03,47,22,133,193.29561671763506,0.0,0
2020-03,47,73,199,193.4154334038055,193.4154334038055,1
2020-03,47,133,156,195.34676564156945,195.34676564156945,1
2020-03,47,280,154,193.69957537154988,0.0,0
2020-03,47,89,285,193.16216216216216,0.0,0
2020-03,47,134,151,197.4898828541001,0.0,0
2020-03,47,170,111,195.88934426229508,0.0,0
2020-03,47,155,138,196.5638629283489,0.0,0
2020-03,47,196,151,195.48865979381443,195.48865979381443,1
2020-03,47,190,333,191.93478260869566,0.0,0
2020-03,47,77,158,196.29028815368196,196.29028815368196,1
2020-03,47,188,207,195.12089077412514,0.0,0
2020-03,47,177,86,191.76810073452256,0.0,0
2020-03,47,11,89,198.04962243797195,0.0,0
2020-03,47,194,193,195.45029821073558,0.0,0
2020-03,47,138,203,194.66632653061225,0.0,0
2020-03,47,158,150,197.57310565635007,197.57310565635007,1
2020-03,48,88,345,195.3973442288049,0.0,0
2020-03,48,208,186,194.60020554984584,0.0,0
2020-03,48,47,176,192.9745493107105,0.0,0
2020-03,48,116,217,194.14462809917356,194.14462809917356,1
2020-03,48,190,236,191.93478260869566,191.93478260869566,1
2020-03,48,34,119,191.98130841121494,0.0,0
2020-03,48,221,80,198.25350701402806,0.0,0
2020-03,48,139,117,195.69017094017093,0.0,0
2020-03,48,197,96,194.07042253521126,0.0,0
2020-03,48,48,278,195.5769622833843,0.0,0
2020-03,48,95,170,193.81047120418847,0.0,0
2020-03,48,212,92,197.9141304347826,0.0,0
2020-03,48,143,183,194.83184965380812,0.0,0
2020-03,48,58,254,193.45138178096212,0.0,0
2020-03,48,77,169,196.29028815368196,0.0,0
2020-03,48,6,220,193.95853423336547,0.0,0
2020-03,48,145,117,192.78247096092926,0.0,0
2020-03,48,281,242,190.37268993839837,190.37268993839837,1
2020-03,48,64,276,194.99466950959487,194.99466950959487,1
2020-03,48,101,344,193.88911704312116,0.0,0
2020-03,48,164,91,192.3223480947477,0.0,0
2020-03,48,35,252,199.27554179566565,0.0,0
2020-03,48,296,229,193.0828905419766,193.0828905419766,1
2020-03,48,81,166,197.1872427983539,197.1872427983539,1
2020-03,48,256,135,194.6713995943205,0.0,0
2020-03,48,38,173,197.26816239316238,197.26816239316238,1
2020-03,48,142,226,193.02743902439025,0.0,0
2020-03,48,276,131,189.7512899896801,0.0,0
2020-03,48,290,193,196.82608695652175,196.82608695652175,1
2020-03,48,132,253,190.95356037151703,190.95356037151703,1
2020-03,48,159,267,192.92119275825345,0.0,0
2020-03,48,293,199,198.4246861924686,0.0,0
2020-03,48,114,126,197.2425847457627,0.0,0
2020-03,48,184,168,193.6950852557673,0.0,0
2020-03,48,112,237,194.99031216361678,0.0,0
2020-03,48,170,265,195.88934426229508,0.0,0
2020-03,48,176,196,196.66067653276954,196.66067653276954,1
2020-03,48,152,188,197.95652173913044,0.0,0
2020-03,48,158,188,197.57310565635007,197.57310565635007,1
2020-03,48,135,157,194.52059134107708,0.0,0
2020-03,48,226,233,193.05373134328357,0.0,0
2020-03,48,97,264,194.664563617245,0.0,0
2020-03,48,53,230,189.8986928104575,189.8986928104575,1
2020-03,48,23,118,195.46035242290748,0.0,0
2020-03,48,115,279,196.87799564270153,0.0,0
2020-03,48,60,83,192.05424769703174,0.0,0
2020-03,48,28,164,195.68789808917197,195.68789808917197,1
2020-03,48,219,192,197.31370558375636,0.0,0
2020-03,48,284,239,192.01070038910507,0.0,0
2020-03,48,225,152,195.6423034330011,195.6423034330011,1
2020-03,48,44,224,195.0,195.0,1
2020-03,48,198,169,196.19088016967126,0.0,0
2020-03,48,161,168,196.44216990788127,0.0,0
2020-03,48,89,109,193.16216216216216,0.0,0
2020-03,48,199,151,194.7978494623656,194.7978494623656,1
2020-03,48,257,134,190.83636363636364,0.0,0
2020-03,48,274,193,191.875,0.0,0
2020-03,48,253,310,198.63087934560326,0.0,0
2020-03,48,78,124,193.96395468589083,0.0,0
2020-03,48,67,168,195.68854166666668,0.0,0
2020-03,49,149,214,193.9492988133765,0.0,0
2020-03,49,48,169,195.5769622833843,0.0,0
2020-03,49,71,245,196.76043737574554,0.0,0
2020-03,49,243,321,194.71499013806707,0.0,0
2020-03,49,295,96,194.6021739130435,0.0,0
2020-03,49,197,123,194.07042253521126,0.0,0
2020-03,49,25,267,196.57494646680942,0.0,0
2020-03,49,28,175,195.68789808917197,195.68789808917197,1
2020-03,49,128,186,196.25243770314194,0.0,0
2020-03,49,30,190,192.93832153690596,0.0,0
2020-03,49,33,160,194.87832310838445,0.0,0
2020-03,49,20,173,191.14470842332614,0.0,0
2020-03,49,223,246,197.34511434511435,0.0,0
2020-03,49,267,198,194.33501006036218,0.0,0
2020-03,49,210,210,194.4923076923077,0.0,0
