month,store_id,product_id,opening_stock,received_qty,sold_qty,closing_stock,stockout_flag
2019-04,16,8,186,486,186,486,1
2019-04,16,63,376,0,235,141,0
2019-04,16,143,214,315,214,315,1
2019-04,16,156,304,0,119,185,0
2019-04,16,123,289,309,268,330,0
2019-04,16,202,230,293,230,293,1
2019-04,16,262,287,0,94,193,0
2019-04,16,103,271,267,226,312,0
2019-04,16,77,292,470,292,470,1
2019-04,16,177,396,0,176,220,0
2019-04,16,240,328,0,92,236,0
2019-04,16,239,358,0,138,220,0
2019-04,16,287,162,381,136,407,0
2019-04,16,79,189,486,179,496,0
2019-04,16,107,330,479,330,479,1
2019-04,16,95,242,457,135,564,0
2019-04,16,122,203,483,159,527,0
2019-04,16,289,239,395,239,395,1
2019-04,16,27,282,0,96,186,0
2019-04,16,235,297,292,247,342,0
2019-04,16,73,366,0,161,205,0
2019-04,16,30,299,408,247,460,0
2019-04,16,292,195,482,195,482,1
2019-04,16,46,151,484,131,504,0
2019-04,16,102,155,311,155,311,1
2019-04,16,153,295,221,182,334,0
2019-04,16,119,328,0,93,235,0
2019-04,16,281,383,0,85,298,0
2019-04,16,215,170,473,170,473,1
2019-04,16,84,299,318,277,340,0
2019-04,16,3,248,362,248,362,1
2019-04,16,221,259,384,259,384,1
2019-04,16,64,222,402,159,465,0
2019-04,16,62,197,261,197,261,1
2019-04,16,203,335,484,291,528,0
2019-04,16,53,325,249,239,335,0
2019-04,16,286,286,333,201,418,0
2019-04,16,43,218,352,218,352,1
2019-04,16,269,244,256,244,256,1
2019-04,16,19,303,205,193,315,0
2019-04,16,130,245,210,138,317,0
2019-04,16,259,196,366,196,366,1
2019-04,17,245,219,300,219,300,1
2019-04,17,121,245,232,245,232,1
2019-04,17,224,279,418,232,465,0
2019-04,17,90,195,344,195,344,1
2019-04,17,101,235,0,93,142,0
2019-04,17,19,262,448,262,448,1
2019-04,17,126,395,0,151,244,0
2019-04,17,129,285,253,272,266,0
2019-04,17,215,350,412,343,419,0
2019-04,17,300,270,440,270,440,1
2019-04,17,171,207,240,120,327,0
2019-04,17,252,379,445,294,530,0
2019-04,17,131,265,394,265,394,1
2019-04,17,42,160,451,107,504,0
2019-04,17,150,265,423,265,423,1
2019-04,17,155,386,0,259,127,0
2019-04,17,88,387,0,153,234,0
2019-04,17,243,390,0,219,171,0
2019-04,17,80,321,388,227,482,0
2019-04,17,140,318,208,219,307,0
2019-04,17,85,174,436,174,436,1
2019-04,17,113,258,334,220,372,0
2019-04,17,96,289,482,289,482,1
2019-04,17,264,369,0,143,226,0
2019-04,17,169,205,267,205,267,1
2019-04,17,219,169,312,169,312,1
2019-04,17,52,347,0,148,199,0
2019-04,17,84,212,339,212,339,1
2019-04,17,38,204,416,126,494,0
2019-04,17,189,245,320,195,370,0
2019-04,17,119,344,262,326,280,0
2019-04,17,232,150,443,145,448,0
2019-04,17,14,290,0,161,129,0
2019-04,17,172,255,284,185,354,0
2019-04,17,143,343,0,143,200,0
2019-04,17,34,344,0,157,187,0
2019-04,17,71,180,264,180,264,1
2019-04,17,240,251,484,251,484,1
2019-04,17,44,366,0,118,248,0
2019-04,17,208,361,0,113,248,0
2019-04,17,271,299,405,299,405,1
2019-04,17,20,207,386,142,451,0
2019-04,17,47,220,205,205,220,0
2019-04,17,164,185,417,185,417,1
2019-04,17,201,331,0,149,182,0
2019-04,17,43,183,249,183,249,1
2019-04,17,272,306,264,306,264,1
2019-04,17,3,285,349,233,401,0
2019-04,17,229,258,0,95,163,0
2019-04,17,192,351,0,224,127,0
2019-04,17,7,386,0,193,193,0
2019-04,17,221,233,259,187,305,0
2019-04,17,223,180,442,104,518,0
2019-04,17,194,225,213,225,213,1
2019-04,17,156,199,224,167,256,0
2019-04,17,299,260,0,103,157,0
2019-04,17,253,289,278,289,278,1
2019-04,17,128,194,453,121,526,0
2019-04,17,289,176,365,85,456,0
2019-04,17,146,307,488,307,488,1
2019-04,18,22,207,278,207,278,1
2019-04,18,2,170,310,170,310,1
2019-04,18,297,332,0,205,127,0
2019-04,18,204,233,270,151,352,0
2019-04,18,282,342,0,82,260,0
2019-04,18,166,395,0,117,278,0
2019-04,18,216,251,486,251,486,1
2019-04,18,129,221,224,194,251,0
2019-04,18,174,177,456,177,456,1
2019-04,18,288,229,247,201,275,0
2019-04,18,252,250,341,250,341,1
2019-04,18,222,319,318,319,318,1
2019-04,18,188,326,478,247,557,0
2019-04,18,32,343,390,332,401,0
2019-04,18,133,380,0,229,151,0
2019-04,18,39,227,0,96,131,0
2019-04,18,156,204,484,204,484,1
2019-04,18,278,252,468,175,545,0
2019-04,18,272,355,0,89,266,0
2019-04,18,157,290,397,290,397,1
2019-04,18,12,354,0,200,154,0
2019-04,18,82,340,427,294,473,0
2019-04,18,164,305,333,256,382,0
2019-04,18,94,293,0,91,202,0
2019-04,18,208,319,0,165,154,0
2019-04,18,205,169,488,169,488,1
2019-04,18,154,348,315,307,356,0
2019-04,18,250,288,0,121,167,0
2019-04,18,125,260,386,260,386,1
2019-04,18,221,174,422,174,422,1
2019-04,18,14,292,0,156,136,0
2019-04,18,49,190,409,190,409,1
2019-04,18,17,298,256,198,356,0
2019-04,18,269,150,243,150,243,1
2019-04,18,257,390,279,329,340,0
2019-04,18,139,199,390,153,436,0
2019-04,18,203,372,0,209,163,0
2019-04,18,240,378,0,225,153,0
2019-04,18,283,291,265,231,325,0
2019-04,18,122,173,456,173,456,1
2019-04,18,268,195,274,195,274,1
2019-04,18,62,164,456,164,456,1
2019-04,18,289,368,0,231,137,0
2019-04,18,68,173,330,173,330,1
2019-04,18,47,342,0,136,206,0
2019-04,18,10,220,466,198,488,0
2019-04,18,217,345,0,161,184,0
2019-04,18,83,288,306,288,306,1
2019-04,18,127,254,414,145,523,0
2019-04,18,141,366,0,88,278,0
2019-04,18,56,169,438,169,438,1
2019-04,18,207,158,260,158,260,1
2019-04,18,170,383,0,207,176,0
2019-04,18,212,356,349,315,390,0
2019-04,18,275,329,213,249,293,0
2019-04,18,11,274,434,185,523,0
2019-04,18,23,164,462,112,514,0
2019-04,18,168,195,443,120,518,0
2019-04,18,91,202,268,135,335,0
2019-04,18,238,175,324,175,324,1
2019-04,19,37,315,328,251,392,0
2019-04,19,252,202,356,122,436,0
2019-04,19,12,319,0,190,129,0
2019-04,19,50,336,0,162,174,0
2019-04,19,5,331,0,130,201,0
2019-04,19,259,321,452,321,452,1
2019-04,19,210,338,0,91,247,0
2019-04,19,45,181,328,181,328,1
2019-04,19,239,150,479,150,479,1
2019-04,19,129,226,291,226,291,1
2019-04,19,218,374,0,169,205,0
2019-04,19,287,166,201,142,225,0
2019-04,19,222,395,0,193,202,0
2019-04,19,24,355,0,156,199,0
2019-04,19,244,314,274,314,274,1
2019-04,19,123,208,272,208,272,1
2019-04,19,28,377,0,101,276,0
2019-04,19,102,217,429,217,429,1
2019-04,19,77,392,0,272,120,0
2019-04,19,240,332,263,226,369,0
2019-04,19,282,158,370,158,370,1
2019-04,19,43,311,374,308,377,0
2019-04,19,80,294,407,288,413,0
2019-04,19,73,193,414,91,516,0
2019-04,19,30,200,392,200,392,1
2019-04,19,289,228,0,103,125,0
2019-04,19,95,338,0,133,205,0
2019-04,19,296,202,367,202,367,1
2019-04,19,242,276,0,113,163,0
2019-04,19,127,295,271,231,335,0
2019-04,19,139,278,209,252,235,0
2019-04,19,188,249,0,86,163,0
2019-04,19,227,200,481,172,509,0
2019-04,19,256,383,359,306,436,0
2019-04,19,224,327,0,198,129,0
2019-04,19,291,189,488,175,502,0
2019-04,19,98,396,0,165,231,0
2019-04,19,64,164,304,164,304,1
2019-04,19,134,378,0,220,158,0
2019-04,19,153,171,330,165,336,0
2019-04,19,201,168,299,168,299,1
2019-04,19,87,328,397,246,479,0
2019-04,19,22,163,384,163,384,1
2019-04,19,270,322,0,194,128,0
2019-04,19,253,283,0,82,201,0
2019-04,19,231,286,280,286,280,1
2019-04,19,16,176,213,130,259,0
2019-04,19,246,250,376,250,376,1
2019-04,19,141,153,375,153,375,1
2019-04,19,63,349,0,165,184,0
2019-04,19,189,329,0,112,217,0
2019-04,19,167,255,487,251,491,0
2019-04,19,278,365,334,337,362,0
2019-04,19,76,328,467,292,503,0
2019-04,19,228,216,279,216,279,1
2019-04,19,162,171,433,171,433,1
2019-04,19,113,226,473,150,549,0
2019-04,19,221,228,246,228,246,1
2019-04,19,251,352,0,130,222,0
2019-04,19,157,188,303,188,303,1
2019-04,20,182,382,0,255,127,0
2019-04,20,9,274,491,274,491,1
2019-04,20,220,317,445,317,445,1
2019-04,20,101,319,413,283,449,0
2019-04,20,231,327,336,233,430,0
2019-04,20,272,221,245,221,245,1
2019-04,20,245,176,382,158,400,0
2019-04,20,142,331,244,221,354,0
2019-04,20,33,389,0,120,269,0
2019-04,20,75,352,0,81,271,0
2019-04,20,282,283,207,283,207,1
2019-04,20,273,155,409,155,409,1
2019-04,20,247,206,398,206,398,1
2019-04,20,252,391,369,287,473,0
2019-04,20,202,189,464,189,464,1
2019-04,20,267,184,365,83,466,0
2019-04,20,123,195,234,94,335,0
2019-04,20,91,239,311,134,416,0
2019-04,20,129,189,315,98,406,0
2019-04,20,263,248,0,113,135,0
2019-04,20,255,187,243,187,243,1
2019-04,20,109,356,0,185,171,0
2019-04,20,90,173,469,143,499,0
2019-04,20,118,308,0,133,175,0
2019-04,20,68,282,441,179,544,0
2019-04,20,137,179,405,179,405,1
2019-04,20,222,276,233,276,233,1
2019-04,20,66,206,328,206,328,1
2019-04,20,20,255,482,144,593,0
2019-04,20,244,333,403,333,403,1
2019-04,20,134,284,252,180,356,0
2019-04,20,199,307,469,238,538,0
2019-04,20,12,372,0,139,233,0
2019-04,20,261,200,357,178,379,0
2019-04,20,156,346,0,80,266,0
2019-04,20,275,274,489,231,532,0
2019-04,20,177,369,483,294,558,0
2019-04,20,185,380,0,227,153,0
2019-04,20,284,162,275,162,275,1
2019-04,20,85,322,385,222,485,0
2019-04,20,125,345,447,240,552,0
2019-04,20,19,185,435,185,435,1
2019-04,20,173,298,0,85,213,0
2019-04,20,25,331,0,200,131,0
2019-04,20,69,280,375,245,410,0
2019-04,20,89,289,240,289,240,1
2019-04,20,136,205,382,205,382,1
2019-04,20,195,208,403,208,403,1
2019-04,20,178,250,405,204,451,0
2019-04,20,108,272,478,173,577,0
2019-04,20,207,183,285,183,285,1
2019-04,20,103,276,0,126,150,0
2019-04,20,280,152,233,107,278,0
2019-04,20,214,259,0,122,137,0
2019-04,20,16,161,428,161,428,1
2019-04,20,45,379,0,241,138,0
2019-04,20,180,195,485,195,485,1
2019-04,20,292,350,201,288,263,0
2019-04,20,127,204,265,115,354,0
2019-04,20,229,271,224,196,299,0
2019-04,21,262,371,0,230,141,0
2019-04,21,198,153,462,122,493,0
2019-04,21,214,238,439,238,439,1
2019-04,21,1,220,220,128,312,0
2019-04,21,200,256,463,183,536,0
2019-04,21,124,279,0,100,179,0
2019-04,21,13,297,0,156,141,0
2019-04,21,218,398,266,283,381,0
2019-04,21,186,280,0,145,135,0
2019-04,21,293,259,448,259,448,1
2019-04,21,8,179,278,179,278,1
2019-04,21,16,294,485,294,485,1
2019-04,21,177,275,0,95,180,0
2019-04,21,172,167,328,167,328,1
2019-04,21,276,196,244,196,244,1
2019-04,21,94,150,416,115,451,0
2019-04,21,209,257,346,256,347,0
2019-04,21,190,391,259,304,346,0
2019-04,21,12,155,480,155,480,1
2019-04,21,54,307,0,106,201,0
2019-04,21,162,337,255,318,274,0
2019-04,21,67,231,224,231,224,1
2019-04,21,146,171,288,171,288,1
2019-04,21,178,236,415,236,415,1
2019-04,21,156,174,289,85,378,0
2019-04,21,203,172,232,172,232,1
2019-04,21,236,224,459,224,459,1
2019-04,21,243,255,0,107,148,0
2019-04,21,285,280,0,126,154,0
2019-04,21,133,169,273,169,273,1
2019-04,21,265,261,475,254,482,0
2019-04,21,237,377,485,348,514,0
2019-04,21,283,293,227,182,338,0
2019-04,21,138,343,0,106,237,0
2019-04,21,278,299,0,109,190,0
2019-04,21,84,233,449,130,552,0
2019-04,21,220,278,0,117,161,0
2019-04,21,29,252,460,144,568,0
2019-04,21,299,282,0,136,146,0
2019-04,21,105,264,262,226,300,0
2019-04,21,282,381,374,313,442,0
2019-04,21,17,368,0,98,270,0
2019-04,21,195,268,0,120,148,0
2019-04,21,257,349,0,218,131,0
2019-04,21,189,352,0,199,153,0
2019-04,21,225,195,451,129,517,0
2019-04,21,34,264,0,83,181,0
2019-04,21,57,342,0,121,221,0
2019-04,21,3,375,462,332,505,0
2019-04,21,226,316,451,290,477,0
2019-04,21,24,165,455,165,455,1
2019-04,21,47,268,0,97,171,0
2019-04,21,248,220,486,220,486,1
2019-04,21,131,389,360,320,429,0
2019-04,21,49,385,0,241,144,0
2019-04,21,118,286,359,286,359,1
2019-04,21,240,398,0,91,307,0
2019-04,21,26,355,273,334,294,0
2019-04,21,65,267,348,267,348,1
2019-04,21,182,370,0,89,281,0
2019-04,22,282,283,0,148,135,0
2019-04,22,46,160,337,160,337,1
2019-04,22,224,295,322,286,331,0
2019-04,22,251,352,0,161,191,0
2019-04,22,159,370,0,109,261,0
2019-04,22,114,200,466,169,497,0
2019-04,22,25,218,292,104,406,0
2019-04,22,8,171,416,171,416,1
2019-04,22,121,309,379,242,446,0
2019-04,22,234,204,289,204,289,1
2019-04,22,73,280,0,115,165,0
2019-04,22,298,209,462,199,472,0
2019-04,22,30,233,282,233,282,1
2019-04,22,228,194,487,119,562,0
2019-04,22,120,391,335,315,411,0
2019-04,22,255,248,262,213,297,0
2019-04,22,9,193,451,193,451,1
2019-04,22,56,183,291,80,394,0
2019-04,22,94,264,412,264,412,1
2019-04,22,250,366,227,295,298,0
2019-04,22,166,343,0,173,170,0
2019-04,22,77,257,461,257,461,1
2019-04,22,216,337,279,248,368,0
2019-04,22,22,232,233,222,243,0
2019-04,22,231,163,301,163,301,1
2019-04,22,240,233,467,195,505,0
2019-04,22,225,186,336,186,336,1
2019-04,22,204,271,0,116,155,0
2019-04,22,232,277,0,143,134,0
2019-04,22,59,157,492,157,492,1
2019-04,22,3,165,335,165,335,1
2019-04,22,293,288,0,161,127,0
2019-04,22,148,223,0,102,121,0
2019-04,22,287,383,0,91,292,0
2019-04,22,180,394,446,299,541,0
2019-04,22,203,392,0,210,182,0
2019-04,22,2,210,328,114,424,0
2019-04,22,198,249,316,249,316,1
2019-04,22,215,351,0,190,161,0
2019-04,22,146,382,440,349,473,0
2019-04,22,124,365,0,163,202,0
2019-04,22,137,182,378,182,378,1
2019-04,22,1,218,215,166,267,0
2019-04,22,243,190,213,170,233,0
2019-04,22,300,178,334,178,334,1
2019-04,22,12,382,252,344,290,0
2019-04,22,270,375,0,126,249,0
2019-04,22,76,293,0,126,167,0
2019-04,22,16,314,459,238,535,0
2019-04,22,294,246,384,229,401,0
2019-04,22,286,180,296,180,296,1
2019-04,22,140,203,368,203,368,0
2019-04,22,24,158,478,158,478,1
2019-04,22,26,310,245,271,284,0
2019-04,22,211,399,0,179,220,0
2019-04,22,246,268,407,232,443,0
2019-04,22,206,239,295,156,378,0
2019-04,22,151,216,441,198,459,0
2019-04,22,217,377,218,308,287,0
2019-04,22,97,227,0,100,127,0
2019-04,23,204,217,291,217,291,1
2019-04,23,126,314,329,215,428,0
2019-04,23,300,155,288,155,288,1
2019-04,23,143,317,0,139,178,0
2019-04,23,4,379,0,247,132,0
2019-04,23,221,358,0,145,213,0
2019-04,23,8,299,0,116,183,0
2019-04,23,141,259,0,112,147,0
2019-04,23,105,169,248,169,248,1
2019-04,23,275,311,0,139,172,0
2019-04,23,227,215,210,215,210,1
2019-04,23,190,320,375,320,375,1
2019-04,23,2,335,341,264,412,0
2019-04,23,140,379,329,261,447,0
2019-04,23,215,191,334,191,334,1
2019-04,23,226,393,0,181,212,0
2019-04,23,41,286,0,112,174,0
2019-04,23,39,240,390,240,390,1
2019-04,23,108,285,339,216,408,0
2019-04,23,100,207,343,207,343,1
2019-04,23,74,215,365,190,390,0
2019-04,23,264,320,0,189,131,0
2019-04,23,282,261,272,261,272,1
2019-04,23,56,390,0,266,124,0
2019-04,23,228,377,0,200,177,0
2019-04,23,32,303,392,231,464,0
2019-04,23,240,333,0,142,191,0
2019-04,23,201,303,0,106,197,0
2019-04,23,65,218,246,117,347,0
2019-04,23,149,390,418,319,489,0
2019-04,23,144,170,324,158,336,0
2019-04,23,132,224,285,224,285,1
2019-04,23,66,271,378,250,399,0
2019-04,23,59,368,0,168,200,0
2019-04,23,193,173,477,88,562,0
2019-04,23,118,176,439,176,439,1
2019-04,23,242,383,0,172,211,0
2019-04,23,277,169,366,169,366,1
2019-04,23,115,233,357,233,357,1
2019-04,23,83,354,0,181,173,0
2019-04,23,256,251,222,152,321,0
2019-04,23,246,300,261,245,316,0
2019-04,23,287,192,253,164,281,0
2019-04,23,276,386,0,120,266,0
2019-04,23,216,201,414,201,414,1
2019-04,23,110,219,248,147,320,0
2019-04,23,122,172,427,155,444,0
2019-04,23,138,208,292,131,369,0
2019-04,23,239,355,0,86,269,0
2019-04,23,272,192,317,127,382,0
2019-04,23,268,319,475,319,475,1
2019-04,23,92,388,0,116,272,0
2019-04,23,176,355,431,248,538,0
2019-04,23,107,282,465,240,507,0
2019-04,23,148,338,410,338,410,1
2019-04,23,151,328,426,328,426,1
2019-04,23,167,292,0,84,208,0
2019-04,23,49,389,0,140,249,0
2019-04,23,145,290,295,290,295,1
2019-04,23,15,194,305,194,305,1
2019-04,24,196,172,271,172,271,1
2019-04,24,40,170,330,170,330,1
2019-04,24,243,263,0,86,177,0
2019-04,24,55,187,464,187,464,1
2019-04,24,199,350,209,288,271,0
2019-04,24,204,194,217,102,309,0
2019-04,24,127,339,0,212,127,0
2019-04,24,226,389,407,288,508,0
2019-04,24,272,345,0,162,183,0
2019-04,24,26,229,329,115,443,0
2019-04,24,92,178,352,154,376,0
2019-04,24,296,172,277,172,277,1
2019-04,24,158,353,0,154,199,0
2019-04,24,6,281,0,92,189,0
2019-04,24,95,306,297,228,375,0
2019-04,24,52,285,238,285,238,1
2019-04,24,154,230,318,230,318,1
2019-04,24,192,301,402,301,402,1
2019-04,24,17,152,233,152,233,0
2019-04,24,208,159,210,159,210,1
2019-04,24,162,376,0,108,268,0
2019-04,24,128,260,278,237,301,0
2019-04,24,114,151,340,151,340,1
2019-04,24,63,239,364,239,364,1
2019-04,24,211,298,0,150,148,0
2019-04,24,160,272,267,167,372,0
2019-04,24,280,172,214,172,214,1
2019-04,24,18,194,301,194,301,1
2019-04,24,139,158,340,158,340,1
2019-04,24,24,314,0,96,218,0
2019-04,24,86,360,0,239,121,0
2019-04,24,185,277,221,266,232,0
2019-04,24,163,292,471,180,583,0
2019-04,24,123,182,408,114,476,0
2019-04,24,140,306,0,154,152,0
2019-04,24,193,252,414,252,414,1
2019-04,24,188,296,480,209,567,0
2019-04,24,287,236,0,101,135,0
2019-04,24,141,330,282,330,282,1
2019-04,24,202,339,0,196,143,0
2019-04,24,273,291,0,171,120,0
2019-04,24,49,157,490,157,490,1
2019-04,24,221,216,264,190,290,0
2019-04,24,37,395,0,238,157,0
2019-04,24,172,374,0,219,155,0
2019-04,24,113,212,315,212,315,1
2019-04,24,256,281,477,175,583,0
2019-04,24,47,399,0,186,213,0
2019-04,24,205,255,446,255,446,1
2019-04,24,67,194,234,194,234,1
2019-04,24,286,328,472,218,582,0
2019-04,24,274,338,280,259,359,0
2019-04,24,153,333,428,269,492,0
2019-04,24,3,200,484,200,484,1
2019-04,24,236,326,0,106,220,0
2019-04,24,219,272,380,251,401,0
2019-04,24,235,369,386,333,422,0
2019-04,24,215,363,471,348,486,0
2019-04,24,125,193,204,193,204,1
2019-04,24,228,156,394,97,453,0
2019-04,25,182,344,302,272,374,0
2019-04,25,276,208,210,208,210,1
2019-04,25,71,195,270,171,294,0
2019-04,25,7,227,334,227,334,1
2019-04,25,76,338,313,238,413,0
2019-04,25,160,368,0,102,266,0
2019-04,25,191,278,235,248,265,0
2019-04,25,199,334,0,114,220,0
2019-04,25,142,199,411,199,411,1
2019-04,25,229,329,348,249,428,0
2019-04,25,174,307,262,307,262,1
2019-04,25,110,187,293,121,359,0
2019-04,25,185,175,292,175,292,1
2019-04,25,242,385,0,213,172,0
2019-04,25,25,361,226,257,330,0
2019-04,25,58,371,0,159,212,0
2019-04,25,96,325,303,286,342,0
2019-04,25,158,278,315,233,360,0
2019-04,25,255,377,0,197,180,0
2019-04,25,165,230,349,230,349,1
2019-04,25,66,175,232,175,232,1
2019-04,25,221,209,210,209,210,1
2019-04,25,75,296,369,228,437,0
2019-04,25,275,151,378,90,439,0
2019-04,25,289,391,0,270,121,0
2019-04,25,262,281,0,126,155,0
2019-04,25,161,158,369,158,369,1
2019-04,25,162,319,332,208,443,0
2019-04,25,290,261,297,261,297,1
2019-04,25,209,222,216,191,247,0
2019-04,25,89,248,301,242,307,0
2019-04,25,48,264,310,264,310,1
2019-04,25,116,367,0,193,174,0
2019-04,25,60,311,376,311,376,1
2019-04,25,14,347,211,276,282,0
2019-04,25,137,163,388,163,388,1
2019-04,25,179,241,351,227,365,0
2019-04,25,23,176,215,176,215,1
2019-04,25,21,327,0,103,224,0
2019-04,25,84,213,386,213,386,1
2019-04,25,257,186,297,155,328,0
2019-04,25,211,374,435,264,545,0
2019-04,25,168,160,424,160,424,1
2019-04,25,204,177,294,177,294,1
2019-04,25,253,371,0,215,156,0
2019-04,25,109,388,0,265,123,0
2019-04,25,5,152,429,152,429,1
2019-04,25,68,344,312,344,312,1
2019-04,25,288,310,396,222,484,0
2019-04,25,9,265,489,265,489,1
2019-04,25,132,243,266,243,266,1
2019-04,25,192,197,293,197,293,1
2019-04,25,77,202,231,202,231,1
2019-04,25,294,379,0,197,182,0
2019-04,25,122,311,335,311,335,1
2019-04,25,45,356,0,221,135,0
2019-04,25,20,187,441,187,441,1
2019-04,25,47,262,263,185,340,0
2019-04,25,82,292,0,154,138,0
2019-04,25,62,269,230,269,230,1
2019-04,26,218,313,317,194,436,0
2019-04,26,270,360,0,130,230,0
2019-04,26,298,358,0,120,238,0
2019-04,26,21,202,277,202,277,1
2019-04,26,93,228,358,228,358,1
2019-04,26,7,361,0,82,279,0
2019-04,26,167,188,223,188,223,1
2019-04,26,110,298,0,107,191,0
2019-04,26,62,329,0,166,163,0
2019-04,26,192,285,0,152,133,0
2019-04,26,265,314,433,285,462,0
2019-04,26,210,297,0,91,206,0
2019-04,26,57,360,0,167,193,0
2019-04,26,240,285,0,165,120,0
2019-04,26,208,177,419,177,419,1
2019-04,26,273,297,226,242,281,0
2019-04,26,264,347,0,141,206,0
2019-04,26,193,335,373,306,402,0
2019-04,26,211,168,464,168,464,0
2019-04,26,23,277,281,213,345,0
2019-04,26,3,314,281,287,308,0
2019-04,26,258,194,477,194,477,1
2019-04,26,198,386,0,156,230,0
2019-04,26,214,192,254,192,254,1
2019-04,26,104,374,294,277,391,0
2019-04,26,59,183,453,138,498,0
2019-04,26,294,385,383,290,478,0
2019-04,26,138,204,411,159,456,0
2019-04,26,163,355,497,258,594,0
2019-04,26,140,345,0,223,122,0
2019-04,26,165,301,241,284,258,0
2019-04,26,227,231,488,175,544,0
2019-04,26,50,379,365,316,428,0
2019-04,26,49,270,329,209,390,0
2019-04,26,154,203,209,92,320,0
2019-04,26,101,391,0,147,244,0
2019-04,26,115,306,364,306,364,1
2019-04,26,98,244,273,182,335,0
2019-04,26,184,176,200,176,200,1
2019-04,26,74,266,202,266,202,1
2019-04,26,88,161,225,161,225,1
2019-04,26,219,241,297,241,297,1
2019-04,26,156,299,0,116,183,0
2019-04,26,161,202,447,202,447,1
2019-04,26,224,236,449,236,449,1
2019-04,26,201,387,0,116,271,0
2019-04,26,96,324,233,220,337,0
2019-04,26,127,232,0,104,128,0
2019-04,26,152,198,217,198,217,1
2019-04,26,170,186,218,106,298,0
2019-04,26,95,187,378,187,378,1
2019-04,26,35,338,268,329,277,0
2019-04,26,91,180,466,180,466,1
2019-04,26,204,351,302,278,375,0
2019-04,26,18,397,0,95,302,0
2019-04,26,80,170,409,123,456,0
2019-04,26,63,251,225,251,225,1
2019-04,26,185,326,431,251,506,0
2019-04,26,99,309,388,249,448,0
2019-04,26,244,223,227,223,227,1
2019-04,27,147,247,492,247,492,1
2019-04,27,41,326,307,323,310,0
2019-04,27,292,150,326,150,326,1
2019-04,27,189,377,257,349,285,0
2019-04,27,25,358,453,332,479,0
2019-04,27,130,292,0,170,122,0
2019-04,27,266,270,408,270,408,1
2019-04,27,291,279,465,168,576,0
2019-04,27,97,305,385,201,489,0
2019-04,27,110,313,279,313,279,1
2019-04,27,245,358,0,193,165,0
2019-04,27,26,201,285,144,342,0
2019-04,27,206,345,226,267,304,0
2019-04,27,149,251,274,228,297,0
2019-04,27,4,180,223,123,280,0
2019-04,27,129,160,389,116,433,0
2019-04,27,59,202,299,89,412,0
2019-04,27,133,307,270,222,355,0
2019-04,27,108,181,333,119,395,0
2019-04,27,179,193,435,173,455,0
2019-04,27,272,339,0,177,162,0
2019-04,27,81,325,0,106,219,0
2019-04,27,3,273,0,147,126,0
2019-04,27,142,292,406,287,411,0
2019-04,27,207,234,224,166,292,0
2019-04,27,265,337,0,88,249,0
2019-04,27,178,203,315,111,407,0
2019-04,27,46,212,456,143,525,0
2019-04,27,290,348,0,149,199,0
2019-04,27,280,232,495,232,495,1
2019-04,27,141,163,386,85,464,0
2019-04,27,203,158,399,158,399,1
2019-04,27,104,254,489,254,489,1
2019-04,27,201,262,276,206,332,0
2019-04,27,277,319,426,279,466,0
2019-04,27,258,242,401,242,401,1
2019-04,27,243,307,484,202,589,0
2019-04,27,105,187,462,84,565,0
2019-04,27,264,288,226,288,226,1
2019-04,27,223,212,467,158,521,0
2019-04,27,5,336,454,262,528,0
2019-04,27,194,208,427,123,512,0
2019-04,27,102,258,435,258,435,1
2019-04,27,91,191,281,191,281,1
2019-04,27,15,190,243,169,264,0
2019-04,27,200,239,256,239,256,1
2019-04,27,160,189,342,139,392,0
2019-04,27,84,224,259,173,310,0
2019-04,27,103,266,0,145,121,0
2019-04,27,164,267,246,267,246,1
2019-04,27,112,290,302,175,417,0
2019-04,27,279,170,278,170,278,1
2019-04,27,80,398,0,229,169,0
2019-04,27,227,255,293,153,395,0
2019-04,27,166,150,324,150,324,1
2019-04,27,283,358,397,258,497,0
2019-04,27,298,359,0,199,160,0
2019-04,27,75,192,202,192,202,1
2019-04,27,44,358,0,190,168,0
2019-04,27,197,341,0,121,220,0
2019-04,28,86,373,0,248,125,0
2019-04,28,9,199,370,199,370,1
2019-04,28,5,266,306,248,324,0
2019-04,28,260,391,0,170,221,0
2019-04,28,154,157,386,97,446,0
2019-04,28,277,302,0,130,172,0
2019-04,28,53,278,376,278,376,1
2019-04,28,253,355,0,220,135,0
2019-04,28,89,388,0,87,301,0
2019-04,28,251,337,261,226,372,0
2019-04,28,213,317,0,192,125,0
2019-04,28,45,254,0,82,172,0
2019-04,28,202,271,0,108,163,0
2019-04,28,62,229,284,141,372,0
2019-04,28,114,387,0,250,137,0
2019-04,28,113,163,447,163,447,1
2019-04,28,201,182,261,141,302,0
2019-04,28,117,352,0,93,259,0
2019-04,28,15,245,225,141,329,0
2019-04,28,106,362,204,332,234,0
2019-04,28,57,324,228,283,269,0
2019-04,28,295,298,279,232,345,0
2019-04,28,138,372,0,154,218,0
2019-04,28,30,205,439,111,533,0
2019-04,28,276,285,491,279,497,0
2019-04,28,196,248,386,188,446,0
2019-04,28,76,297,202,219,280,0
2019-04,28,252,266,252,148,370,0
2019-04,28,67,390,0,246,144,0
2019-04,28,269,156,490,156,490,1
2019-04,28,54,251,472,251,472,1
2019-04,28,232,348,0,113,235,0
